GENEID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ARIH2	2450.861393	-0.073201256	0.050979702	-1.435890239	0.151033577	0.820289339
ARL13B	1244.284068	0.148718448	0.077569349	1.917232118	0.055208449	0.820289339
ARL16	768.796708	-0.306766922	0.159947079	-1.917927632	0.055120188	0.820289339
ARL3	3117.056248	-0.067844935	0.045903428	-1.477992771	0.139409713	0.820289339
ARMC3	7.784227286	-0.401449562	0.25434092	-1.578391563	0.114475682	0.820289339
ARMC6	1478.800017	-0.103315204	0.072534195	-1.424365495	0.154340697	0.820289339
ARMH1	82.4673933	-0.422028475	0.226972803	-1.859379049	0.062973429	0.820289339
ARMT1	3351.562101	0.198085616	0.09278982	2.134777451	0.032779193	0.820289339
ARPC1B	1074.062835	-0.14202691	0.100858111	-1.408185306	0.159076206	0.820289339
ARPC2	9525.118085	-0.097314445	0.062499319	-1.557048083	0.11945907	0.820289339
ARPC3	5210.965583	-0.069866522	0.045753875	-1.527007744	0.126759086	0.820289339
ARPC4	4396.747082	-0.223910679	0.13941009	-1.606129654	0.108245425	0.820289339
ARPC5	6772.151204	-0.117769832	0.0719858	-1.636014768	0.101836497	0.820289339
ARPC5L	4145.990024	-0.135998444	0.103647418	-1.312125721	0.189477719	0.820289339
ARRDC3	6683.529475	0.236470691	0.111318065	2.124279573	0.033646773	0.820289339
ARRDC4	1821.140701	0.202698422	0.133227145	1.521449865	0.128146983	0.820289339
ARSK	903.0250972	0.170389717	0.130146598	1.309213757	0.190461953	0.820289339
ART4	5.761921481	-0.646154952	0.409325664	-1.578584019	0.114431503	0.820289339
ASAP2	992.0349545	0.130565275	0.090236372	1.446925141	0.147917891	0.820289339
ASB13	412.2247222	-0.108208844	0.081929592	-1.320754091	0.186583372	0.820289339
ASB15	42.94245184	0.162657797	0.127499673	1.275750699	0.20204366	0.820289339
ASB6	625.4424656	-0.140337686	0.071239224	-1.969949671	0.048844139	0.820289339
ASCL3	113.1919625	-0.354113069	0.165268225	-2.142656696	0.032140675	0.820289339
ASCL4	7.17618265	-0.357552267	0.270356212	-1.322522846	0.185994107	0.820289339
ASF1A	1236.490701	-0.155159408	0.119594573	-1.297378331	0.194501044	0.820289339
ASIC2	333.961354	-0.312993684	0.124306164	-2.517925681	0.011804823	0.820289339
ASPHD2	92.36521483	-0.226007339	0.129040461	-1.751445538	0.079869195	0.820289339
ASTE1	472.3811629	-0.10639223	0.076964336	-1.382357534	0.166861948	0.820289339
ASTN1	95.12561995	-0.359528505	0.210710281	-1.706269398	0.087957933	0.820289339
ATAD1	2070.600044	-0.063319346	0.041800836	-1.514786604	0.129826454	0.820289339
ATAD2B	1786.00432	0.243833617	0.170831894	1.42733076	0.153484578	0.820289339
ATAD5	177.390725	0.375764673	0.262833406	1.429668617	0.152812151	0.820289339
ATE1	2830.705232	0.099459471	0.066035241	1.506157455	0.132026758	0.820289339
ATF4	22423.71019	-0.086315411	0.06638327	-1.30025851	0.193512383	0.820289339
ATF7IP2	639.7111713	0.11923112	0.069502338	1.715497981	0.086253965	0.820289339
ATG3	2935.759827	-0.127818235	0.097572209	-1.309986074	0.190200547	0.820289339
ATIC	4001.980933	-0.12395698	0.071897792	-1.724072137	0.084694821	0.820289339
ATL1	1170.897883	-0.116982393	0.06437755	-1.817130239	0.069197174	0.820289339
ATMIN	930.6347993	0.178763172	0.115968253	1.541483706	0.123199105	0.820289339
ATOX1	2720.399999	-0.305506789	0.184520971	-1.655675166	0.097787619	0.820289339
ATP11B	6631.565214	0.091475475	0.058747909	1.55708479	0.119450356	0.820289339
ATP23	704.7324821	-0.198724791	0.12893939	-1.541226397	0.123261695	0.820289339
ATP5F1B	39035.49333	-0.231785026	0.104581548	-2.216309003	0.026670347	0.820289339
ATP5F1C	8467.369994	-0.209295894	0.12631683	-1.656912175	0.097537233	0.820289339
ATP5F1D	8710.840734	-0.184057274	0.103852855	-1.772289024	0.076346592	0.820289339
ATP5F1E	4636.843931	-0.377435617	0.251858843	-1.498599825	0.133977478	0.820289339
ATP5IF1	4218.584414	-0.267114419	0.158844168	-1.681613006	0.092643907	0.820289339
ATP5MC1	5257.242186	-0.310547068	0.195652777	-1.587235676	0.112459278	0.820289339
ATP5MC2	1747.016728	-0.295622362	0.143540589	-2.059503617	0.039446019	0.820289339
ATP5MC3	8792.272305	-0.297024813	0.174346083	-1.703650623	0.088446378	0.820289339
ATP5MF	3196.92515	-0.30774287	0.196581738	-1.565470288	0.117472679	0.820289339
ATP5MG	5283.62398	-0.273254679	0.208677113	-1.309461662	0.190378016	0.820289339
ATP5MJ	4462.178652	-0.290497014	0.182074749	-1.595482162	0.110604456	0.820289339
ATP5MK	1919.110308	-0.210404586	0.165721228	-1.269629653	0.204216582	0.820289339
ATP5PD	5745.566181	-0.260420633	0.150419941	-1.731290615	0.083399944	0.820289339
ATP5PF	6211.855621	-0.254079733	0.180297518	-1.409224793	0.158768709	0.820289339
ATP5PO	6511.118213	-0.224069693	0.152625332	-1.468102898	0.142076275	0.820289339
ATP6V0B	1311.853342	-0.18294887	0.100839945	-1.81425	0.069639246	0.820289339
ATP6V0D1	2636.016118	-0.098867452	0.057346483	-1.724036875	0.084701186	0.820289339
ATP6V1B2	4007.371441	-0.130059645	0.081312418	-1.599505316	0.109708368	0.820289339
ATP6V1E1	2324.87711	-0.157129143	0.072579384	-2.16492803	0.030393197	0.820289339
ATP6V1G1	4771.469397	-0.178814835	0.104382668	-1.71307017	0.086699631	0.820289339
ATP7A	1732.841695	0.159175707	0.095012565	1.675312173	0.093872998	0.820289339
ATP9B	812.0021792	0.102956968	0.05543604	1.857220841	0.063279741	0.820289339
ATRAID	1782.449248	-0.215146183	0.152392877	-1.411786345	0.15801288	0.820289339
ATRN	3426.071235	0.122877279	0.089970581	1.365749536	0.17201759	0.820289339
ATXN3	3931.2691	0.236986746	0.122028465	1.942061188	0.052129693	0.820289339
ATXN7	525.0481502	0.229167067	0.105243495	2.177493891	0.029443737	0.820289339
ATXN7L1	1079.806742	0.158254507	0.097552858	1.622243681	0.104751182	0.820289339
AUP1	2881.084559	-0.191134863	0.148118421	-1.290419262	0.196905128	0.820289339
AURKAIP1	1471.859926	-0.13747028	0.104591954	-1.314348525	0.188728945	0.820289339
AVL9	2021.74286	0.115724552	0.062066305	1.864531019	0.06224717	0.820289339
AZIN2	378.1725442	-0.269263705	0.154109755	-1.747220376	0.080599119	0.820289339
B2M	5779.433612	-0.230357993	0.114684033	-2.008631787	0.044576198	0.820289339
B4GALT2	1831.07111	-0.138048384	0.076598598	-1.802231217	0.071509035	0.820289339
B4GALT7	1021.088571	-0.183359732	0.117365986	-1.562290224	0.118219634	0.820289339
B9D1	3554.859929	-0.158008336	0.114910386	-1.375057045	0.16911376	0.820289339
BABAM1	3039.42808	-0.215161139	0.120141193	-1.790902304	0.073308974	0.820289339
BABAM2	3007.590444	0.120609219	0.068486928	1.761054603	0.078229162	0.820289339
BAG3	3868.379436	0.185093252	0.137771374	1.343481205	0.179116208	0.820289339
BAG4	459.2848888	-0.121163115	0.068735214	-1.762751699	0.077942377	0.820289339
BAG5	1685.908453	0.214342624	0.094494888	2.268298616	0.023311012	0.820289339
BAIAP2L1	1822.109948	0.117758315	0.062207423	1.892994587	0.058358589	0.820289339
BANK1	57.1735831	0.262051649	0.164921767	1.588945194	0.112072767	0.820289339
BARHL1	0.933531256	-1.134408383	0.752940303	-1.506637881	0.131903502	0.820289339
BATF3	124.3555599	-0.28228977	0.145213388	-1.943965182	0.05189965	0.820289339
BBLN	659.277829	-0.181844799	0.078755983	-2.308964889	0.02094553	0.820289339
BBS5	335.4411939	0.135975141	0.063933526	2.126820622	0.03343499	0.820289339
BBS9	1791.595154	0.107189283	0.074987812	1.429422739	0.152882767	0.820289339
BCAS1	237.6051368	0.450486132	0.255903989	1.760371666	0.07834481	0.820289339
BCAS2	1422.888322	-0.139942507	0.095757571	-1.461424981	0.143898849	0.820289339
BCKDHB	1745.290964	-0.173261109	0.119927244	-1.444718506	0.14853697	0.820289339
BCL2A1	37.67566061	-0.236410568	0.176959731	-1.335956867	0.181563372	0.820289339
BCL6	2148.16163	0.115981208	0.079777414	1.453810067	0.145998972	0.820289339
BCL7A	1145.865469	0.204652884	0.122210708	1.674590448	0.094014615	0.820289339
BCLAF3	2051.286793	0.284214327	0.138640156	2.050014478	0.040363018	0.820289339
BCO2	2835.077935	0.168306176	0.090712104	1.855388289	0.063540798	0.820289339
BCR	2595.030697	0.255842345	0.161782308	1.581398779	0.113786886	0.820289339
BDH2	36.84373643	0.353617381	0.219747587	1.609198018	0.10757305	0.820289339
BDP1	943.6551403	0.44786519	0.285315206	1.569720716	0.1164801	0.820289339
BEND3	460.616112	0.178706422	0.13682471	1.306097571	0.191519379	0.820289339
BEST1	7.313881963	-0.424994291	0.280368052	-1.51584422	0.129558748	0.820289339
BFAR	1858.507972	0.122391561	0.085485936	1.431715755	0.152225186	0.820289339
BICD1	324.3275716	0.165263783	0.119237099	1.386009754	0.165743925	0.820289339
BICD2	3872.98432	0.220254038	0.135245207	1.628553373	0.103407602	0.820289339
BICRAL	728.9550543	0.190893708	0.141326471	1.350728611	0.176782384	0.820289339
BIN1	1140.966744	0.229288159	0.104668816	2.190606216	0.028480301	0.820289339
BLOC1S1	1364.618745	-0.32779348	0.190656387	-1.719289268	0.085561713	0.820289339
BLOC1S6	2392.190802	0.266931221	0.138103949	1.9328283	0.053257353	0.820289339
BMERB1	109.4476344	0.230347365	0.144367265	1.595565066	0.110585932	0.820289339
BMP2K	4592.824934	0.173264487	0.108273768	1.600244366	0.109544384	0.820289339
BMP4	206.8596982	-0.254235021	0.180669257	-1.407184734	0.159372617	0.820289339
BMPR1A	3630.959683	0.18095316	0.098638805	1.83450275	0.0665794	0.820289339
BNIP3L	17285.72973	0.216904337	0.11415369	1.900107978	0.057418951	0.820289339
BOD1	1668.307498	-0.099765657	0.064644012	-1.543308559	0.122755928	0.820289339
BOLA1	2548.194347	-0.269132972	0.175973949	-1.529390989	0.126167545	0.820289339
BOLA3	174.0339834	-0.374178607	0.188952314	-1.980280631	0.047672004	0.820289339
BORCS7	648.249187	-0.136586813	0.103624726	-1.318090942	0.187473206	0.820289339
BORCS8	555.6345842	-0.226964239	0.120767342	-1.879351113	0.060196567	0.820289339
BPNT1	1536.84013	-0.132803438	0.098821418	-1.343873031	0.178989448	0.820289339
BRCA1	695.7562686	0.334495738	0.181298457	1.845000469	0.06503747	0.820289339
BRCA2	248.4564698	0.472829839	0.241354838	1.959065096	0.050105164	0.820289339
BRCC3	891.3863159	-0.136795588	0.077540826	-1.764175011	0.077702519	0.820289339
BRD1	1668.034872	0.174315035	0.102436005	1.70169693	0.088812196	0.820289339
BRF1	1359.111843	0.140437716	0.097302429	1.443311519	0.148932736	0.820289339
BRI3	1219.368776	-0.195944405	0.125337646	-1.563332411	0.117974429	0.820289339
BRINP3	38.9286152	-0.304892923	0.172594205	-1.766530474	0.077306894	0.820289339
BRIP1	223.5250144	0.203537105	0.099720689	2.041071995	0.041243672	0.820289339
BRK1	2781.23212	-0.410299336	0.227892248	-1.800409359	0.071796024	0.820289339
BRMS1L	1566.060555	0.085871147	0.06803729	1.262118868	0.206906017	0.820289339
BROX	3254.76312	0.142400739	0.061889266	2.300895613	0.021397532	0.820289339
BRWD1	1408.280594	0.312386874	0.21709517	1.438939772	0.150167588	0.820289339
BRWD3	1456.750221	0.316967197	0.180893898	1.752227137	0.079734759	0.820289339
BSG	17357.19096	-0.158570628	0.078810404	-2.012051965	0.044214459	0.820289339
BTBD3	2137.951214	0.102577074	0.080779693	1.269837389	0.204142559	0.820289339
BTBD8	61.26146763	0.298115828	0.219352536	1.359071718	0.174123864	0.820289339
BTBD9	4067.623613	0.083879674	0.06362095	1.31842851	0.187360242	0.820289339
BTC	879.9719297	-0.300530434	0.146903995	-2.045760796	0.040779911	0.820289339
BUD23	1841.361501	-0.222328903	0.14045577	-1.582910425	0.113441882	0.820289339
BUD31	8390.930367	-0.149763258	0.093584197	-1.600304995	0.109530939	0.820289339
BVES	91.69142949	-0.459905145	0.247918328	-1.855067142	0.063586639	0.820289339
BYSL	3215.175999	-0.133223621	0.090569303	-1.470957781	0.141302535	0.820289339
BZW1	23260.06491	-0.087485252	0.057718724	-1.515717021	0.129590922	0.820289339
C1QTNF1	1049.157337	-0.111499139	0.076909118	-1.44975188	0.147127723	0.820289339
C1QTNF12	1517.004867	-0.259881702	0.194372574	-1.337028658	0.181213282	0.820289339
C1QTNF2	202.0199774	-0.195150406	0.150378383	-1.297729115	0.194380435	0.820289339
C1QTNF6	2102.511989	-0.286343025	0.125913466	-2.274125509	0.022958441	0.820289339
C2CD2	13589.43532	0.143401559	0.080597914	1.779221712	0.07520342	0.820289339
C9orf72	809.7910961	0.155890561	0.088532531	1.760828024	0.078267515	0.820289339
CA12	7.041859167	-0.690654628	0.356240285	-1.938732524	0.052533916	0.820289339
CA14	32.61056644	-0.372361719	0.172137748	-2.163161325	0.030528774	0.820289339
CABP1	18.39111381	-0.39722976	0.207544216	-1.913952443	0.055626233	0.820289339
CABYR	4.455125758	-0.674693999	0.329657451	-2.046651748	0.04069229	0.820289339
CACNA1S	260.721463	0.72508185	0.310230541	2.337235554	0.019426939	0.820289339
CACNB2	513.7146382	0.172091368	0.122062036	1.409868077	0.15857864	0.820289339
CACNG1	3.326155273	1.01763423	0.559718234	1.818118775	0.069045981	0.820289339
CACNG2	60.28068103	0.32309385	0.15254872	2.117971561	0.034177476	0.820289339
CADPS	54.27020535	0.251502132	0.152852784	1.64538797	0.099889829	0.820289339
CALB2	378.5000825	-0.460623306	0.299912144	-1.535860804	0.124572523	0.820289339
CALM3	1225.385546	-0.187772947	0.089530581	-2.097305124	0.035966574	0.820289339
CAMSAP2	4555.707995	0.268209567	0.160655276	1.669472507	0.095023775	0.820289339
CAMTA1	1740.868348	0.15562834	0.093204869	1.669744744	0.094969877	0.820289339
CANT1	790.4475268	-0.137955464	0.077155936	-1.788008431	0.073774648	0.820289339
CAP2	245.1101497	-0.207288135	0.146335865	-1.416523113	0.156622402	0.820289339
CAPNS1	4984.461374	-0.241974355	0.115964653	-2.086621642	0.036922349	0.820289339
CAPNS2	1303.497453	-0.277480087	0.18813101	-1.474930085	0.140231341	0.820289339
CAPS2	21.19456557	0.622470557	0.309931997	2.008410113	0.044599729	0.820289339
CASK	3728.075468	0.149739371	0.08620223	1.737070741	0.082374685	0.820289339
CASP8	1112.517482	-0.111251715	0.082513285	-1.348288524	0.177565602	0.820289339
CASP8AP2	538.0772791	0.385387536	0.230294173	1.673457608	0.094237245	0.820289339
CASP9	377.9017721	-0.158154529	0.123193028	-1.283794481	0.199213875	0.820289339
CASQ2	32.87557618	-0.34513783	0.211316958	-1.633270858	0.102412043	0.820289339
CAV1	1580.685253	-0.101610027	0.078933155	-1.287292096	0.197992497	0.820289339
CBFB	17897.24007	0.116818876	0.077471807	1.507888863	0.131582973	0.820289339
CBLN2	18.52739104	0.490982646	0.250863687	1.957169057	0.050327596	0.820289339
CC2D2A	732.0520996	0.263563603	0.113879657	2.3144046	0.020645539	0.820289339
CCDC102B	33.83977508	0.260529419	0.201721866	1.291527909	0.196520684	0.820289339
CCDC112	147.6373886	0.175058214	0.106363635	1.645846483	0.09979537	0.820289339
CCDC125	1205.381368	0.106202691	0.07784601	1.364266345	0.172483754	0.820289339
CCDC167	677.2620142	-0.197237867	0.105739768	-1.865313975	0.062137407	0.820289339
CCDC18	548.53868	0.287479856	0.146304034	1.964948262	0.049420226	0.820289339
CCDC186	1170.962743	0.312546738	0.181396069	1.723007225	0.084887218	0.820289339
CCDC191	232.6440354	0.094964575	0.072389608	1.311853697	0.189569503	0.820289339
CCDC32	3024.410454	-0.143315254	0.104218335	-1.375144342	0.1690867	0.820289339
CCDC47	2207.197307	0.090286303	0.054967353	1.642544113	0.100477292	0.820289339
CCDC60	20.93684822	0.274128955	0.20407031	1.343306413	0.179172776	0.820289339
CCDC61	434.7721946	-0.172310297	0.096275934	-1.789754613	0.073493369	0.820289339
CCDC62	52.29191859	0.18854264	0.129182735	1.459503392	0.144426608	0.820289339
CCDC71	1347.870679	-0.061247406	0.039230324	-1.561226108	0.118470411	0.820289339
CCDC85A	118.5390008	0.130953088	0.102650287	1.275720632	0.202054293	0.820289339
CCDC86	1574.379819	-0.091297961	0.071707096	-1.27320678	0.202944675	0.820289339
CCDC93	859.7504872	0.198964981	0.104975793	1.895341538	0.058047168	0.820289339
CCK	2.37803519	0.949066069	0.654185383	1.450760127	0.146846666	0.820289339
CCM2L	39.04550181	-0.336292115	0.156935722	-2.142865315	0.032123915	0.820289339
CCN4	132.0640946	-0.364036203	0.161777069	-2.250233651	0.024434117	0.820289339
CCN6	20.04940867	-0.412679893	0.246402799	-1.674818202	0.093969906	0.820289339
CCND3	245.3779692	-0.148761961	0.070913699	-2.097788774	0.035923809	0.820289339
CCNDBP1	3364.186529	-0.166504777	0.121260309	-1.373118521	0.169715504	0.820289339
CCNT2	761.9736712	0.183963438	0.106126023	1.733443245	0.083016917	0.820289339
CCP110	632.5836161	0.218919042	0.139775307	1.566221148	0.117296853	0.820289339
CCT2	12461.56838	-0.078329355	0.05998626	-1.305788277	0.191624568	0.820289339
CD180	5.452996499	0.638351461	0.413412621	1.544102497	0.122563504	0.820289339
CD276	1174.840566	-0.176563877	0.088203643	-2.001775331	0.0453089	0.820289339
CD28	36.99849739	-0.300083799	0.166074762	-1.806919946	0.070774762	0.820289339
CD37	768.4033291	-0.241484685	0.137872161	-1.75151157	0.07985783	0.820289339
CD40LG	6.079617548	-0.522207647	0.319294208	-1.635506169	0.101942983	0.820289339
CD63	6598.075042	-0.330788179	0.162208316	-2.039280025	0.041422088	0.820289339
CD9	42936.00154	-0.171534789	0.128179238	-1.338241608	0.18081769	0.820289339
CD99L2	1032.724318	-0.235123805	0.144200187	-1.630537449	0.102987957	0.820289339
CDC14A	385.8613179	0.263110889	0.105299435	2.498692308	0.012465249	0.820289339
CDC20B	25.86305034	0.578310512	0.230198291	2.512227648	0.011997167	0.820289339
CDC23	861.0898328	-0.071843079	0.046485635	-1.545489888	0.122227813	0.820289339
CDC26	613.563637	-0.396214092	0.187142981	-2.117173141	0.034245156	0.820289339
CDC42BPB	5319.256647	0.169183331	0.123789123	1.366705956	0.17171749	0.820289339
CDC6	283.7486582	-0.600090732	0.227765479	-2.634686935	0.008421492	0.820289339
CDC73	2270.071348	0.159858535	0.084451206	1.892910034	0.058369835	0.820289339
CDCA3	968.9996521	-0.222181604	0.140298166	-1.583638694	0.113275963	0.820289339
CDH10	60.04503317	0.28051805	0.188710879	1.486496446	0.137147856	0.820289339
CDH12	17.4831509	-0.369621025	0.287056113	-1.287626385	0.19787605	0.820289339
CDHR1	29.75811894	-0.247915244	0.187306624	-1.323579689	0.185642674	0.820289339
CDIP1	349.8315235	-0.128883926	0.096392632	-1.337072379	0.181199012	0.820289339
CDK1	667.9520554	-0.182517865	0.135519381	-1.346802675	0.178043793	0.820289339
CDK13	1238.391971	0.266263727	0.180403526	1.475934165	0.139961567	0.820289339
CDK17	1841.63729	0.173417365	0.096575595	1.79566448	0.072547894	0.820289339
CDK2	1598.205722	-0.139951938	0.103108449	-1.357327536	0.174677162	0.820289339
CDK2AP2	993.3282529	-0.334308052	0.156610922	-2.134640731	0.032790368	0.820289339
CDK5RAP1	1536.833239	-0.233117268	0.127562425	-1.827475988	0.067628233	0.820289339
CDK5RAP2	339.761604	0.309075688	0.217482079	1.421154743	0.155271778	0.820289339
CDK5RAP3	2553.65033	-0.142765701	0.095760293	-1.490865339	0.135996853	0.820289339
CDKN1A	1353.072369	-0.300576264	0.134841682	-2.22910497	0.025806921	0.820289339
CDKN3	1082.774604	-0.251167237	0.134240238	-1.871027947	0.061341207	0.820289339
CDV3	14886.12963	0.153300206	0.095261656	1.60925405	0.107560802	0.820289339
CDX4	5.395424257	-0.730625683	0.513717136	-1.422233429	0.154958497	0.820289339
CDYL	982.0883991	0.141257372	0.073764174	1.914986158	0.055494269	0.820289339
CDYL2	803.9364652	0.181567369	0.131188109	1.38402307	0.166351391	0.820289339
CEBPD	2964.817985	-0.140997768	0.090314945	-1.561178697	0.118481594	0.820289339
CELF3	35.89371802	0.37508616	0.218822749	1.714109536	0.086508611	0.820289339
CENATAC	385.8229451	-0.14237229	0.107454459	-1.324954699	0.185186177	0.820289339
CENPC	1710.507225	0.357059522	0.153537526	2.325552142	0.020042455	0.820289339
CENPJ	63.19367822	0.278814482	0.20968126	1.329706248	0.183615075	0.820289339
CENPM	947.9789166	-0.175471871	0.137223651	-1.278729065	0.200992481	0.820289339
CENPT	1158.408142	-0.081156978	0.055745316	-1.455852851	0.145433302	0.820289339
CEP112	375.7947076	0.153874457	0.11895322	1.293571175	0.195813585	0.820289339
CEP120	534.3482733	0.234817224	0.129679883	1.810745185	0.070180305	0.820289339
