GeneId	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ASCL3	110.5833884	-0.36058405	0.166510797	-2.165529538	0.030347156	0.812447371
ASCL4	6.613122457	-0.519951833	0.273123853	-1.903721799	0.056946426	0.812447371
ASF1A	1214.155109	-0.15357553	0.11947513	-1.285418396	0.198646116	0.812447371
ASIC2	332.2697023	-0.317007428	0.123957485	-2.557388341	0.010546141	0.812447371
ASMT	1.351049877	-1.331382008	0.820019547	-1.623597892	0.104461656	0.812447371
ASPHD2	91.23029392	-0.222780495	0.129514914	-1.720114604	0.085411612	0.812447371
ASTE1	468.360604	-0.107113168	0.077846186	-1.3759591	0.168834296	0.812447371
ASTN1	92.43290187	-0.393614422	0.217205994	-1.812171086	0.069959765	0.812447371
ATAD1	2049.031646	-0.065383534	0.040896603	-1.598752186	0.109875677	0.812447371
ATAD2B	1774.445129	0.247318242	0.170246396	1.452707649	0.146304942	0.812447371
ATAD5	175.4152355	0.385652451	0.263998193	1.460814741	0.144066289	0.812447371
ATE1	2807.855269	0.100924569	0.066163301	1.525385928	0.127162866	0.812447371
ATF4	22200.03496	-0.084766442	0.066648251	-1.271847958	0.203427146	0.812447371
ATF7IP2	512.9307599	0.133204368	0.072797893	1.829783288	0.067282351	0.812447371
ATG3	2908.015499	-0.126508133	0.097596282	-1.296239266	0.194893065	0.812447371
ATIC	3953.398182	-0.125389988	0.072074495	-1.739727593	0.081906862	0.812447371
ATL1	1157.395048	-0.115043234	0.065127883	-1.766420606	0.077325311	0.812447371
ATM	1092.949415	0.150809984	0.115415855	1.306666088	0.191326141	0.812447371
ATMIN	898.4373766	0.175305977	0.116767015	1.501331324	0.133269887	0.812447371
ATOX1	2703.889791	-0.304392937	0.183816787	-1.655958314	0.097730261	0.812447371
ATP11B	6594.292801	0.090885017	0.058983122	1.540864796	0.123349695	0.812447371
ATP23	701.9750658	-0.19628584	0.128476465	-1.527796082	0.126563175	0.812447371
ATP5F1B	38286.90867	-0.234682432	0.105538338	-2.223669963	0.026170658	0.812447371
ATP5F1C	8395.460686	-0.208786766	0.126315293	-1.652901729	0.098350865	0.812447371
ATP5F1D	9158.388331	-0.19492717	0.106124488	-1.836778419	0.066242613	0.812447371
ATP5F1E	4592.373616	-0.375677883	0.251678553	-1.492689303	0.135518535	0.812447371
ATP5IF1	4189.03069	-0.264735099	0.157701287	-1.678712349	0.093208118	0.812447371
ATP5MC1	5174.604549	-0.3132272	0.195324516	-1.603624604	0.108796824	0.812447371
ATP5MC2	1731.642742	-0.293280365	0.14319609	-2.048103164	0.040549892	0.812447371
ATP5MC3	8823.547124	-0.292532958	0.17386253	-1.682553215	0.092461615	0.812447371
ATP5MF	3168.147441	-0.310598617	0.196308401	-1.582197273	0.113604543	0.812447371
ATP5MG	5222.310121	-0.276439337	0.208424833	-1.3263263	0.184731639	0.812447371
ATP5MJ	1667.626579	-0.32469484	0.238754087	-1.359955107	0.173844131	0.812447371
ATP5MK	1885.180232	-0.2404483	0.166276063	-1.446078864	0.148155083	0.812447371
ATP5PB	10923.24205	-0.161267704	0.125076957	-1.289347834	0.197277188	0.812447371
ATP5PD	5689.932213	-0.260281658	0.150186778	-1.733053082	0.083086235	0.812447371
ATP5PF	6443.500059	-0.248058278	0.182915215	-1.356138024	0.175055256	0.812447371
ATP5PO	6353.039807	-0.213249576	0.153014823	-1.393653055	0.163422399	0.812447371
ATP6V0B	1291.523018	-0.183943142	0.100441333	-1.831349074	0.067048457	0.812447371
ATP6V0C	10609.02628	-0.16810055	0.065275413	-2.575250652	0.010016747	0.812447371
ATP6V0D1	2608.832591	-0.097833772	0.057468824	-1.702379907	0.088684174	0.812447371
ATP6V1B2	3936.31281	-0.129226849	0.080659961	-1.60211891	0.109129317	0.812447371
ATP6V1E1	2276.265011	-0.148391901	0.071361598	-2.079436343	0.037577263	0.812447371
ATP6V1G1	4709.217867	-0.181221614	0.104352851	-1.736623509	0.082453647	0.812447371
ATP7A	1760.59522	0.157165951	0.093853191	1.674593587	0.094013998	0.812447371
ATP9A	1603.077369	0.144269413	0.112452105	1.282940968	0.199512758	0.812447371
ATP9B	805.3503318	0.100232348	0.056748938	1.766241821	0.077355288	0.812447371
ATRAID	1808.717627	-0.205155755	0.157083834	-1.306027165	0.19154332	0.812447371
ATRN	3424.449532	0.121940114	0.089694475	1.359505296	0.173986526	0.812447371
ATXN3	3859.756605	0.236571538	0.122300765	1.934342256	0.053071061	0.812447371
ATXN7	519.158796	0.233992937	0.106188743	2.203556901	0.027555521	0.812447371
ATXN7L1	1073.533179	0.15982716	0.097259842	1.643300631	0.100320748	0.812447371
AUP1	2841.110834	-0.193868073	0.148103712	-1.309002121	0.190533632	0.812447371
AURKAIP1	1464.946444	-0.136278773	0.104766517	-1.300785565	0.193331864	0.812447371
AVL9	2000.325452	0.118896754	0.062869571	1.891165345	0.058602276	0.812447371
AZIN2	374.5731869	-0.275990498	0.155439908	-1.775544656	0.075807999	0.812447371
B2M	5723.109546	-0.229492928	0.114524372	-2.003878506	0.045083077	0.812447371
B4GALT2	1804.124737	-0.13847281	0.077026642	-1.797726175	0.072220411	0.812447371
B4GALT7	1006.899056	-0.178095084	0.117269421	-1.518683074	0.128842289	0.812447371
B9D1	3501.599315	-0.158645126	0.114793554	-1.382003783	0.16697054	0.812447371
BABAM1	2256.552348	-0.190411295	0.122325693	-1.556592818	0.11956719	0.812447371
BABAM2	3010.526072	0.122148545	0.070510242	1.732351812	0.083210942	0.812447371
BAG3	4039.289289	0.186307834	0.135356946	1.376418715	0.168692037	0.812447371
BAG4	295.9386662	-0.140737377	0.078604183	-1.79045658	0.073380541	0.812447371
BAG5	1657.437652	0.210301438	0.093467349	2.249998972	0.024449011	0.812447371
BAIAP2L1	1803.039674	0.116502326	0.061735557	1.88711872	0.059144359	0.812447371
BANK1	56.5751576	0.255367399	0.16361691	1.560764099	0.118579421	0.812447371
BARHL1	0.858224372	-1.108796759	0.784926478	-1.412612252	0.157769765	0.812447371
BATF3	123.6444623	-0.280123657	0.146294285	-1.914795628	0.055518572	0.812447371
BBLN	621.2225532	-0.193888781	0.082135612	-2.360593355	0.018245725	0.812447371
BBS10	868.2573625	-0.105283002	0.079009626	-1.332533864	0.182684821	0.812447371
BBS5	245.1065422	0.129141823	0.063598958	2.030565063	0.042299135	0.812447371
BBS9	1776.659664	0.106828534	0.074753865	1.429070378	0.152984006	0.812447371
BCAS1	236.4494579	0.45907812	0.254245572	1.805648438	0.070973271	0.812447371
BCAS2	1406.013216	-0.138715426	0.0963193	-1.440162316	0.149821482	0.812447371
BCKDHB	1729.758781	-0.175386107	0.119886385	-1.462935996	0.143484893	0.812447371
BCL6	2145.783652	0.127867054	0.080424475	1.589902268	0.111856836	0.812447371
BCL7A	1140.10338	0.209865862	0.123385559	1.700894847	0.088962734	0.812447371
BCLAF3	2040.377473	0.285321029	0.138052313	2.066760216	0.038756754	0.812447371
BCO2	2806.861555	0.16916312	0.090645363	1.866208208	0.062012241	0.812447371
BCR	2579.47248	0.258756004	0.161333353	1.603859337	0.108745062	0.812447371
BDP1	925.2919138	0.454390156	0.28456959	1.596762872	0.110318575	0.812447371
BEND3	458.7131323	0.180744297	0.136021435	1.328792754	0.183916354	0.812447371
BEST1	7.455401854	-0.405629761	0.284367672	-1.426427124	0.153745089	0.812447371
BEST2	8.798853463	0.44305164	0.322835948	1.372373937	0.169947059	0.812447371
BFAR	1830.210488	0.124710496	0.087249408	1.429356356	0.152901836	0.812447371
BICD1	279.0848506	0.197550586	0.144692127	1.365316755	0.172153515	0.812447371
BICD2	3837.604883	0.216641073	0.134998889	1.604761895	0.108546215	0.812447371
BICRAL	726.0489076	0.190201493	0.140479804	1.353941902	0.175754914	0.812447371
BIN1	1126.789164	0.232565389	0.104613588	2.223089702	0.026209752	0.812447371
BLNK	193.8589937	0.122480838	0.095598836	1.281195915	0.200124861	0.812447371
BLOC1S1	1320.989363	-0.326794545	0.190037447	-1.71963237	0.085499288	0.812447371
BLOC1S6	2441.048026	0.265205337	0.1412705	1.877287445	0.060478708	0.812447371
BMERB1	108.5319907	0.230070054	0.144372716	1.593584027	0.111029234	0.812447371
BMP2K	4558.458417	0.172682033	0.108154536	1.596623121	0.110349742	0.812447371
BMP4	204.7714776	-0.256725394	0.180240131	-1.424352019	0.154344596	0.812447371
BMPR1A	3668.550885	0.175995439	0.09585051	1.836145044	0.066336208	0.812447371
BNIP3L	17077.37142	0.2171277	0.11439378	1.898072595	0.05768652	0.812447371
BOD1	1650.492596	-0.099180805	0.064769563	-1.531287245	0.125698417	0.812447371
BOLA1	2483.120947	-0.279451152	0.175747105	-1.590075426	0.111817804	0.812447371
BOLA3	176.4532652	-0.375524278	0.185421091	-2.025251148	0.042841582	0.812447371
BORCS7	642.7655777	-0.134449556	0.103282407	-1.301766288	0.192996291	0.812447371
BORCS8	553.4244124	-0.216937702	0.120175523	-1.805173771	0.071047494	0.812447371
BPHL	447.427093	-0.449600209	0.168910878	-2.661759944	0.007773329	0.812447371
BPNT1	1523.161081	-0.12956528	0.098137728	-1.320239244	0.186755153	0.812447371
BRCA1	689.5200099	0.338713627	0.179536525	1.886600103	0.059214133	0.812447371
BRCA2	246.7286433	0.472585186	0.238783192	1.979139246	0.047800331	0.812447371
BRCC3	877.546617	-0.137390178	0.077911531	-1.76341264	0.077830919	0.812447371
BRD1	1674.481066	0.176361432	0.102280176	1.7242973	0.084654186	0.812447371
BRF1	1353.036151	0.132146941	0.094277423	1.401681719	0.161010312	0.812447371
BRI3	1308.831891	-0.207422484	0.128309888	-1.616574429	0.105970175	0.812447371
BRINP3	42.38243061	-0.423366639	0.181535993	-2.332136074	0.019693534	0.812447371
BRIP1	225.2914164	0.206514111	0.0984524	2.097603621	0.035940175	0.812447371
BRK1	2662.646843	-0.417743014	0.233860455	-1.786291803	0.074052023	0.812447371
BRMS1L	1543.807734	0.08697665	0.067686473	1.284993095	0.198794697	0.812447371
BROX	3225.506446	0.144109924	0.062267218	2.314378707	0.020646958	0.812447371
BRWD1	1388.480174	0.314853861	0.216458898	1.454566502	0.14578931	0.812447371
BRWD3	1430.783677	0.317838383	0.182435495	1.742195968	0.081474159	0.812447371
BSG	17050.46298	-0.163341057	0.079074568	-2.06565855	0.038860732	0.812447371
BTBD3	2122.661167	0.105153771	0.080509791	1.306099171	0.191518835	0.812447371
BTBD9	4044.304207	0.082639202	0.063368173	1.30411211	0.19219536	0.812447371
BTC	874.6068775	-0.300006602	0.145900586	-2.056239867	0.039759401	0.812447371
BUD23	1828.13119	-0.22314126	0.139982533	-1.594065029	0.110921471	0.812447371
BUD31	8328.877952	-0.147689656	0.093592856	-1.57800138	0.114565293	0.812447371
BVES	96.45740271	-0.448279454	0.238785012	-1.87733497	0.060472198	0.812447371
BYSL	3152.881769	-0.137541609	0.090781297	-1.515087507	0.129750245	0.812447371
BZW1	22931.70229	-0.083787741	0.058157881	-1.440694525	0.149671002	0.812447371
C1QTNF1	1038.867568	-0.114335385	0.076258071	-1.499321747	0.133790183	0.812447371
C1QTNF12	1504.111537	-0.263018118	0.194332678	-1.353442564	0.175914287	0.812447371
C1QTNF2	200.1181311	-0.192420775	0.150033112	-1.282522053	0.199659574	0.812447371
C1QTNF6	2076.236193	-0.285794901	0.125943935	-2.269223223	0.023254755	0.812447371
C2CD2	13450.07085	0.144029864	0.080456447	1.790159389	0.073428292	0.812447371
C9orf72	858.7125507	0.150065864	0.09002712	1.666896205	0.095535046	0.812447371
CA12	7.903655158	-0.527047211	0.333655693	-1.579614023	0.114195286	0.812447371
CA14	30.97755068	-0.373281513	0.177336023	-2.104939013	0.035296617	0.812447371
CABP1	18.48872578	-0.408250451	0.205219329	-1.989337227	0.046663993	0.812447371
CABYR	4.543881354	-0.794837752	0.342728923	-2.319144081	0.020387225	0.812447371
CACNA1H	50.88726149	-0.328448591	0.24780284	-1.325443209	0.185024194	0.812447371
CACNA1I	13.69304514	0.419338804	0.307417832	1.364067923	0.172546189	0.812447371
CACNA1S	261.6982431	0.721841899	0.332322325	2.172113774	0.029847082	0.812447371
CACNB2	508.8186892	0.166674543	0.123389575	1.350799231	0.176759754	0.812447371
CACNG1	3.525377811	1.021173751	0.567484074	1.799475612	0.071943478	0.812447371
CADPS	55.22579896	0.275203931	0.153962917	1.787468926	0.07386173	0.812447371
CALB2	367.7287359	-0.475354675	0.299008874	-1.589767783	0.111887158	0.812447371
CALM3	1204.378035	-0.19243465	0.089621787	-2.147186037	0.031778474	0.812447371
CAMSAP2	4607.589165	0.27327977	0.162348442	1.683291609	0.092318654	0.812447371
CAMTA1	1073.444824	0.171571694	0.093312163	1.838685212	0.0659615	0.812447371
CANT1	781.108249	-0.132772719	0.076532056	-1.734864138	0.082764873	0.812447371
CAP2	227.2983842	-0.208680393	0.150082333	-1.390439427	0.164395481	0.812447371
CAPNS1	4873.308524	-0.245335189	0.117552304	-2.087030034	0.03688542	0.812447371
CAPNS2	1289.622738	-0.278488651	0.188143546	-1.480192421	0.138821902	0.812447371
CAPS2	21.37575746	0.624917976	0.309168894	2.021283475	0.043250429	0.812447371
CASK	3702.255225	0.14820885	0.086186641	1.719626699	0.08550032	0.812447371
CASP8	1058.826524	-0.108728264	0.081366466	-1.336278549	0.181458245	0.812447371
CASP8AP2	533.6452986	0.386646081	0.229857728	1.682110427	0.092547429	0.812447371
CASP9	373.3185579	-0.160252701	0.121923692	-1.314368836	0.188722113	0.812447371
CAV1	1577.140886	-0.106986001	0.079088395	-1.352739565	0.176138846	0.812447371
CBFB	17643.43852	0.119611014	0.078314144	1.527323253	0.12668065	0.812447371
CBLN2	14.11972053	0.492670018	0.303930083	1.62099787	0.105018095	0.812447371
CC2D2A	725.9985132	0.263149183	0.113889201	2.310571863	0.020856515	0.812447371
CCAR1	3350.260183	0.167876741	0.131115856	1.280369486	0.20041522	0.812447371
CCDC102B	38.10928258	0.277907922	0.204875474	1.356472378	0.174948918	0.812447371
CCDC112	140.4230052	0.219068592	0.112345812	1.949948897	0.05118221	0.812447371
CCDC12	681.7618517	-0.118329894	0.090167178	-1.312338886	0.189405817	0.812447371
CCDC125	1300.787955	0.107040016	0.078216354	1.36851196	0.171151881	0.812447371
CCDC126	980.620513	0.11242712	0.084479515	1.330821089	0.183247887	0.812447371
CCDC152	64.98580583	0.249917449	0.124195219	2.01229525	0.044188823	0.812447371
CCDC167	671.3067525	-0.198460221	0.106416908	-1.864931277	0.062191038	0.812447371
CCDC18	553.1693263	0.283244072	0.143156858	1.978557478	0.047865851	0.812447371
CCDC186	1167.550667	0.306463529	0.179255584	1.709645649	0.087331419	0.812447371
CCDC191	246.9637499	0.09958049	0.070921919	1.404086241	0.16029317	0.812447371
CCDC32	2996.215562	-0.142923285	0.104109646	-1.372815003	0.169809865	0.812447371
CCDC39	11.92799652	0.324796245	0.254194339	1.277747751	0.201338382	0.812447371
CCDC47	2187.992425	0.089615605	0.055190641	1.623746405	0.104429943	0.812447371
CCDC60	20.71372085	0.270189997	0.205562345	1.31439441	0.188713511	0.812447371
CCDC61	429.8167833	-0.167111937	0.096984717	-1.723074955	0.084874971	0.812447371
CCDC71	1332.161554	-0.063157705	0.039258399	-1.608769246	0.107666808	0.812447371
CCDC85A	112.2320083	0.156864243	0.110705606	1.416949409	0.156497719	0.812447371
CCDC86	1533.917841	-0.091233209	0.070447529	-1.295051934	0.195302315	0.812447371
CCDC93	852.5142542	0.199465174	0.103974089	1.918412319	0.05505875	0.812447371
CCK	2.323787539	1.110893233	0.666001028	1.668005283	0.095314678	0.812447371
CCM2L	38.15255822	-0.347332259	0.159645092	-2.175652605	0.029581247	0.812447371
CCN4	130.8879055	-0.367027268	0.162457253	-2.25922365	0.023869476	0.812447371
CCN6	20.28156786	-0.404768682	0.246204265	-1.644036029	0.10016876	0.812447371
CCND3	240.7567408	-0.150491739	0.072543492	-2.074503632	0.038032562	0.812447371
CCNDBP1	3182.727049	-0.176446958	0.125414252	-1.406913132	0.159453149	0.812447371
CCNT2	776.2422484	0.187249257	0.108304144	1.728920523	0.08382332	0.812447371
CCP110	632.3349927	0.212731792	0.139680555	1.522987871	0.12776174	0.812447371
CCT2	12331.74012	-0.077046134	0.059772309	-1.28899378	0.197400249	0.812447371
CD101	22.90344563	-0.279132779	0.209900591	-1.329833221	0.183573228	0.812447371
CD180	5.519106028	0.568244693	0.410641701	1.383796852	0.166420667	0.812447371
CD276	1155.970066	-0.174740773	0.088064661	-1.98423261	0.047229915	0.812447371
CD28	35.94380057	-0.325652682	0.168740478	-1.929902565	0.053618912	0.812447371
CD37	778.1473372	-0.246849605	0.138436132	-1.783129893	0.074565161	0.812447371
CD3E	147.7377028	-0.145465384	0.109995624	-1.322465191	0.186013293	0.812447371
CD40LG	6.115356298	-0.462523599	0.318549008	-1.451969984	0.146509951	0.812447371
CD63	6501.007457	-0.329446112	0.162060071	-2.03286418	0.042066247	0.812447371
CD9	42466.00818	-0.170291363	0.128211605	-1.328205536	0.184110216	0.812447371
CD99L2	1020.832613	-0.235070539	0.143768066	-1.635067822	0.102034831	0.812447371
CDC14A	385.4105897	0.26992101	0.103571712	2.60612675	0.009157257	0.812447371
CDC23	858.1279027	-0.06977643	0.046395826	-1.503937681	0.132597414	0.812447371
CDC26	578.2033027	-0.361436108	0.187251177	-1.930220756	0.053579491	0.812447371
CDC42BPB	5267.974202	0.168765081	0.123594587	1.365473078	0.172104409	0.812447371
CDC6	272.0811317	-0.593326908	0.221877954	-2.674113839	0.007492701	0.812447371
CDC73	2232.57081	0.158661683	0.084168273	1.88505332	0.059422639	0.812447371
CDCA3	960.9115031	-0.222251598	0.140028183	-1.587191903	0.112469188	0.812447371
CDH10	59.41177184	0.295427754	0.186303414	1.585734514	0.112799546	0.812447371
CDH18	23.21405695	1.007944526	0.385233721	2.616449371	0.008884954	0.812447371
CDHR1	29.52172443	-0.273602097	0.186563652	-1.466534844	0.142502636	0.812447371
CDIP1	345.3106814	-0.129798043	0.096410732	-1.34630284	0.17820487	0.812447371
CDK1	663.318345	-0.182216611	0.135294583	-1.346813793	0.178040211	0.812447371
CDK13	1213.834853	0.264850428	0.180200248	1.469756181	0.141627801	0.812447371
CDK17	1832.722784	0.172070488	0.096465647	1.783748867	0.074464482	0.812447371
CDK2	1570.119869	-0.157221623	0.102834804	-1.528875604	0.126295285	0.812447371
CDK2AP2	977.3214872	-0.329004555	0.155435803	-2.116658763	0.034288819	0.812447371
CDK5RAP1	1519.146381	-0.230647722	0.127270782	-1.812259796	0.069946064	0.812447371
CDK5RAP2	337.7863242	0.309292441	0.217327944	1.42316002	0.154689772	0.812447371
CDK5RAP3	2501.106795	-0.144492869	0.096672894	-1.494657527	0.135003844	0.812447371
CDKN1A	1338.835293	-0.29859911	0.135285707	-2.207174106	0.027301898	0.812447371
CDKN3	966.1966915	-0.289561494	0.149506934	-1.936776354	0.052772688	0.812447371
CDV3	14731.25194	0.154064571	0.094944385	1.622682279	0.104657341	0.812447371
CDX4	4.532568973	-0.797221011	0.55945802	-1.424988083	0.154160646	0.812447371
CDYL	975.7734008	0.133075483	0.074854853	1.7777803	0.075439945	0.812447371
CDYL2	793.6806056	0.181642435	0.13275257	1.368278104	0.171225042	0.812447371
CEBPD	3240.305054	-0.145055109	0.092170114	-1.573775958	0.115539254	0.812447371
CELF3	21.62435135	0.453983707	0.216615684	2.09580257	0.036099708	0.812447371
CENATAC	379.1064746	-0.149805108	0.107249392	-1.396792138	0.162476087	0.812447371
CENPC	1698.297713	0.35174223	0.152291707	2.309661088	0.020906925	0.812447371
CENPJ	62.91595362	0.278825424	0.210062857	1.327342817	0.184395306	0.812447371
CENPM	938.6286872	-0.176727885	0.137563031	-1.284704784	0.198895466	0.812447371
CENPT	1146.342692	-0.085451018	0.056988429	-1.499445062	0.133758211	0.812447371
CEP112	378.1384255	0.165088389	0.116851087	1.412810035	0.157711587	0.812447371
CEP120	530.3988681	0.236546228	0.129873299	1.821361511	0.068551922	0.812447371
CEP126	31.39211805	0.384167461	0.151850697	2.529902516	0.011409422	0.812447371
CEP170B	1136.615743	0.351641922	0.246091727	1.428905907	0.15303128	0.812447371
CEP192	1068.599351	0.595446967	0.228191062	2.609422836	0.00906951	0.812447371
CEP83	93.06228848	0.229420317	0.151780858	1.511523391	0.130655154	0.812447371
CERCAM	508.835036	-0.165405092	0.10308095	-1.604613579	0.108578871	0.812447371
CERS5	1038.230693	-0.120540872	0.088969862	-1.354850606	0.175465159	0.812447371
CERT1	3919.311492	0.12767591	0.092788666	1.375986053	0.168825951	0.812447371
